activity_id	case_id	timeline_dt	fk_d_vessel	vessel_id	vin	vessel_name	vessel_service	vessel_class	vessel_type	vessel_subtype	flag_desc	vessel_activity_role_desc	waterway_name	event_type	event_class	event_subclass	damage_status	latitude	longitude
4328770	595886	2012-05-24 13:00:00.0000000	7554722	1037747	9408774	CAP MORETON	Freight Ship	General Dry Cargo Ship	Container Ship	General	GERMANY	Involved in a Marine Casualty		Material Failure (Vessels)			Damaged	33.825000000000000	-76.828333333333300
4306570	592649	2012-05-07 17:30:00.0000000	8899565	92944	508722	BROWN EYED GIRL	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Shrimper	UNITED STATES	Involved in a Marine Casualty	ST Helena Sound	Set Adrift	Unintentional	From Vessel (tugs, tows, other)	Damaged	32.516666666666700	-80.400000000000000
4306570	592649	2012-05-07 17:00:00.0000000	8899565	92944	508722	BROWN EYED GIRL	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Shrimper	UNITED STATES	Involved in a Marine Casualty	ST Helena Sound	Fouling	In Fishing Gear		Damaged	32.516666666666700	-80.400000000000000
4306570	592649	2012-05-07 17:35:00.0000000	8899565	92944	508722	BROWN EYED GIRL	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Shrimper	UNITED STATES	Involved in a Marine Casualty	ST Helena Sound	Allision	Broadside	Partial Control	Damaged	32.516666666666700	-80.400000000000000
4160875	571009	2011-09-29 09:14:02.0000000	9110121	394794	996863	MISS ALEXIS	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Gill-netter	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPUR	Vessel Maneuverability	Total Loss		Undamaged	35.166500000000000	-75.752620000000000
4184565	575627	2011-11-04 23:02:00.0000000	9465231	7427	1097053	BETH M MCALLISTER	Towing Vessel	Towing Vessel	General	General	UNITED STATES	Involved in a Marine Casualty		Set Adrift	Unintentional	From Vessel (tugs, tows, other)	Undamaged	34.825000000000000	-75.670000000000000
4184565	575627	2011-11-04 22:30:00.0000000	9465231	7427	1097053	BETH M MCALLISTER	Towing Vessel	Towing Vessel	General	General	UNITED STATES	Involved in a Marine Casualty		Material Failure (Vessels)			Undamaged	34.825000000000000	-75.670000000000000
4184565	575627	2011-11-04 23:00:00.0000000	9465231	7427	1097053	BETH M MCALLISTER	Towing Vessel	Towing Vessel	General	General	UNITED STATES	Involved in a Marine Casualty		Material Failure (Vessels)			Undamaged	34.825000000000000	-75.670000000000000
4184565	575627	2011-11-04 23:01:00.0000000	9465231	7427	1097053	BETH M MCALLISTER	Towing Vessel	Towing Vessel	General	General	UNITED STATES	Involved in a Marine Casualty		Vessel Maneuverability	Total Loss		Undamaged	34.825000000000000	-75.670000000000000
4389965	605306	2012-07-24 03:05:00.0000000	9441186	134987	565199	CHOICES	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Trawler, Stern	UNITED STATES	Involved in a Marine Casualty	PAMLICO SOUND	Flooding	Progressive - out of control		Damaged	35.263850000000000	-75.934680000000000
4389965	605306	2012-07-24 05:00:00.0000000	9441186	134987	565199	CHOICES	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Trawler, Stern	UNITED STATES	Involved in a Marine Casualty	PAMLICO SOUND	Emergency Response	Search and Rescue	Search Successful - Rescue successful	Damaged	35.263850000000000	-75.934680000000000
4389965	605306	2012-07-24 03:01:00.0000000	9441186	134987	565199	CHOICES	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Trawler, Stern	UNITED STATES	Involved in a Marine Casualty	PAMLICO SOUND	Material Failure (Vessels)			Damaged	35.263850000000000	-75.934680000000000
4296625	591385	2012-04-23 00:30:00.0000000	8909188	104484	525828	FALCON	Towing Vessel	Towing Vessel	General	General	UNITED STATES	Involved in a Marine Casualty		Material Failure (Vessels)			Damaged	32.872833333333300	-78.718333333333300
4296625	591385	2012-04-23 00:30:30.0000000	8909188	104484	525828	FALCON	Towing Vessel	Towing Vessel	General	General	UNITED STATES	Involved in a Marine Casualty		Vessel Maneuverability	Partial Reduction		Damaged	32.872833333333300	-78.718333333333300
4350779	599119	2012-06-16 17:35:00.0000000	9094460	363975	976354	LUCKY STRIKE	Passenger (Inspected)	Passenger Ship	General	General (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty		Vessel Maneuverability	Total Loss		Damaged	33.833900000000000	-78.540000000000000
4350779	599119	2012-06-16 17:30:30.0000000	9094460	363975	976354	LUCKY STRIKE	Passenger (Inspected)	Passenger Ship	General	General (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty		Material Failure (Vessels)			Damaged	33.833900000000000	-78.540000000000000
4284294	589674	2012-04-10 23:25:02.0000000	9408546	412378	1025834	THOMAS A BAUM	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro (More Than 12, Gross Tonnage >= 100)	UNITED STATES	Involved in a Marine Casualty	HATTERAS CHANNEL	Vessel Maneuverability	Partial Reduction		Damaged	35.192333333333300	-75.736500000000000
4284294	589674	2012-04-10 23:25:01.0000000	9408546	412378	1025834	THOMAS A BAUM	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro (More Than 12, Gross Tonnage >= 100)	UNITED STATES	Involved in a Marine Casualty	HATTERAS CHANNEL	Allision	Head-on	Other	Damaged	35.192333333333300	-75.736500000000000
4188391	576232	2011-10-28 15:00:00.0000000	9351339	323731	928002	CAPT. BTS	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Shrimper	UNITED STATES	Involved in a Marine Casualty	CHARLESTON HARBOR ENTRANCE CHANNEL	Material Failure (Vessels)			Undamaged	32.735498333333300	-79.865836666666700
4165622	572160	2011-10-08 21:03:00.0000000	9408332	315128	937041	COREY-T	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Bandit Rigged	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPINE	Vessel Maneuverability	Total Loss		Undamaged	35.231840000000000	-75.108080000000000
4165622	572160	2011-10-08 21:02:00.0000000	9408332	315128	937041	COREY-T	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Bandit Rigged	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPINE	Material Failure (Vessels)			Undamaged	35.231840000000000	-75.108080000000000
4259029	586215	2012-03-08 00:15:00.0000000	9314054	355900	969846	BENTSTIK	Passenger (Uninspected)	Passenger Ship	General	General (6 or Fewer, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty	LITTLE RIVER INLET	Fire	Initial - contained		Actual Total Loss	33.848580000000000	-78.546359000000000
4259029	586215	2012-03-08 03:00:00.0000000	9314054	355900	969846	BENTSTIK	Passenger (Uninspected)	Passenger Ship	General	General (6 or Fewer, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty	LITTLE RIVER INLET	Emergency Response	Environmental Response		Actual Total Loss	33.848580000000000	-78.546359000000000
4176450	574304	2011-10-25 09:55:00.0000000	8721407	496519	9064126	SEVEN SEAS NAVIGATOR	Passenger (Inspected)	Passenger Ship	Ocean Cruise Vessel	General (More Than 12, Gross Tonnage >= 100)	BAHAMAS, THE	Involved in a Marine Casualty	CHARLESTON HARBOR	Material Failure (Vessels)			Damaged	32.759740000000000	-79.918850000000000
4208633	579193	2011-12-15 00:31:00.0000000	9408439	349108	964046	OCRACOKE	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro (More Than 12, Gross Tonnage >= 100)	UNITED STATES	Involved in a Marine Casualty	HATTERAS CHANNEL	Allision	Head-on	No Control	Undamaged	35.209290000000000	-75.703540000000000
4208633	579193	2011-12-15 00:30:00.0000000	9408439	349108	964046	OCRACOKE	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro (More Than 12, Gross Tonnage >= 100)	UNITED STATES	Involved in a Marine Casualty	HATTERAS CHANNEL	Vessel Maneuverability	Total Loss		Undamaged	35.209290000000000	-75.703540000000000
4208633	579193	2011-12-15 00:29:00.0000000	9408439	349108	964046	OCRACOKE	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro (More Than 12, Gross Tonnage >= 100)	UNITED STATES	Involved in a Marine Casualty	HATTERAS CHANNEL	Material Failure (Vessels)			Undamaged	35.209290000000000	-75.703540000000000
4154623	570559	2011-09-12 15:50:00.0000000	9408542	408547	1023760	CEDAR ISLAND	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro Ferry (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty	BLAIR CHANNEL	Loss of Electrical Power	Total Loss		Undamaged	35.152920000000000	-76.062190000000000
4212109	579699	2011-12-21 10:15:00.0000000	9408439	349108	964046	OCRACOKE	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro (More Than 12, Gross Tonnage >= 100)	UNITED STATES	Involved in a Marine Casualty	HATTERAS CHANNEL	Vessel Maneuverability	Partial Reduction		Undamaged	35.209290000000000	-75.703540000000000
4212109	579699	2011-12-21 10:14:00.0000000	9408439	349108	964046	OCRACOKE	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro (More Than 12, Gross Tonnage >= 100)	UNITED STATES	Involved in a Marine Casualty	HATTERAS CHANNEL	Material Failure (Vessels)			Undamaged	35.209290000000000	-75.703540000000000
4219033	579171	2011-12-15 01:03:00.0000000	9354049	199824	638585	SEAWRIGHT II	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Bandit Rigged	UNITED STATES	Reported in distress	ATLANTIC DEEP WATER SPUR	Vessel Maneuverability	Total Loss		Damaged	32.739150000000000	-79.845350000000000
4219033	579171	2011-12-15 01:01:00.0000000	9354049	199824	638585	SEAWRIGHT II	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Bandit Rigged	UNITED STATES	Reported in distress	ATLANTIC DEEP WATER SPUR	Material Failure (Vessels)			Damaged	32.739150000000000	-79.845350000000000
4225891	581450	2012-01-12 18:20:00.0000000	0			SCZF3852H468	Recreational	Recreational	Motor Propelled Vessels	Low-Profile Vessel	UNITED STATES	Involved in a Marine Casualty	ST. HELENA SOUND	Capsize	Overwhelmed by Sea and/or Wind		Total Constructive Loss: Unsalvaged	32.501080000000000	-80.548580000000000
4225891	581450	2012-01-12 17:30:00.0000000	0			SCZF3852H468	Recreational	Recreational	Motor Propelled Vessels	Low-Profile Vessel	UNITED STATES	Involved in a Marine Casualty	ST. HELENA SOUND	Loss of Stability	Free Surface Effect	Reduction in Stability	Total Constructive Loss: Unsalvaged	32.501080000000000	-80.548580000000000
4225891	581450	2012-01-12 18:15:00.0000000	0			SCZF3852H468	Recreational	Recreational	Motor Propelled Vessels	Low-Profile Vessel	UNITED STATES	Involved in a Marine Casualty	ST. HELENA SOUND	Flooding	Initial - damage control measures in place		Total Constructive Loss: Unsalvaged	32.501080000000000	-80.548580000000000
4225891	581450	2012-01-12 18:22:00.0000000	0			SCZF3852H468	Recreational	Recreational	Motor Propelled Vessels	Low-Profile Vessel	UNITED STATES	Involved in a Marine Casualty	ST. HELENA SOUND	Sinking	Damage Control Efforts Not Possible		Total Constructive Loss: Unsalvaged	32.501080000000000	-80.548580000000000
4259009	586222	2012-03-01 13:30:00.0000000	9407867	45080	501195	PAMLICO	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro Ferry (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty	PAMLICO SOUND	Loss of Electrical Power	Partial Reduction		Undamaged	35.033333333333300	-76.433333333333300
4165342	572399	2011-10-10 17:15:00.0000000	8867440	53903	625348	DODGE ISLAND	Industrial Vessel	Miscellaneous Vessel	Cutter/Dredger	Hopper	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER ACCESS	Fire	Initial - contained		Damaged	36.033333333333300	-74.466666666666700
4267242	587361	2012-03-19 13:34:00.0000000	9408811	603211	1135643	CROATOAN	Passenger (Inspected)	Passenger Ship	Ferry	General (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty		Material Failure (Vessels)			Damaged	34.936500000000000	-76.810666666666700
4149662	569806	2011-09-18 06:30:00.0000000	9407867	45080	501195	PAMLICO	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro Ferry (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty		Material Failure (Vessels)			Damaged	35.255090000000000	-76.231880000000000
4337348	592912	2012-05-09 03:25:00.0000000	8992408	207258	648979	PROVIDER II	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	General	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPINE	Material Failure (Vessels)			Undamaged	33.183333333333300	-77.116666666666700
4337348	592912	2012-05-09 03:26:00.0000000	8992408	207258	648979	PROVIDER II	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	General	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPINE	Vessel Maneuverability	Total Loss		Undamaged	33.183333333333300	-77.116666666666700
4149662	569806	2011-09-17 17:30:00.0000000	9407867	45080	501195	PAMLICO	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro Ferry (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty		Vessel Maneuverability	Partial Reduction		Damaged	35.255090000000000	-76.231880000000000
4154827	570583	2011-09-26 06:10:00.0000000	8430548	207582	649117	MISS PATIENCE	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	General	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPUR	Sinking	Damage Control Efforts Possible	Damage Control Attempted	Damaged	33.113226000000000	-79.277651000000000
4154827	570583	2011-09-26 06:01:00.0000000	8430548	207582	649117	MISS PATIENCE	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	General	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPUR	Flooding	Initial - damage control measures in place		Damaged	33.113226000000000	-79.277651000000000
4163157	571946	2011-10-04 17:57:00.0000000	9380827	125622	553588	IMPATIENCE	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Multi-rig	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPUR	Loss of Electrical Power	Total Loss		Damaged	32.739150000000000	-79.845350000000000
4163157	571946	2011-10-04 18:00:00.0000000	9380827	125622	553588	IMPATIENCE	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Multi-rig	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPUR	Vessel Maneuverability	Total Loss		Damaged	32.739150000000000	-79.845350000000000
4166669	572596	2011-10-09 17:50:00.0000000	9400703	242585	661287	WARRIOR III	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Hook and Line	UNITED STATES	Involved in a Marine Casualty		Emergency Response	Search and Rescue	Search Successful - Rescue successful	Damaged	32.805000000000000	-78.318333333333300
4166669	572596	2011-10-09 16:50:00.0000000	9400703	242585	661287	WARRIOR III	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Hook and Line	UNITED STATES	Involved in a Marine Casualty		Flooding	Initial - out of control		Damaged	32.805000000000000	-78.318333333333300
4166669	572596	2011-10-09 18:10:00.0000000	9400703	242585	661287	WARRIOR III	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Hook and Line	UNITED STATES	Involved in a Marine Casualty		Flooding	Progressive - damage control measures in place		Damaged	32.805000000000000	-78.318333333333300
4237454	582390	2012-01-24 10:01:00.0000000	8959629	166924	602041	PROVIDER	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Longliner	UNITED STATES	Involved in a Marine Casualty		Material Failure (Vessels)			Damaged	32.473333333333300	-78.821666666666700
4237454	582390	2012-01-24 10:00:00.0000000	8959629	166924	602041	PROVIDER	Commercial Fishing Vessel	Fishing Vessel	Fish Catching Vessel	Longliner	UNITED STATES	Involved in a Marine Casualty		Material Failure (Vessels)			Damaged	32.473333333333300	-78.821666666666700
4234263	582907	2012-01-27 11:40:00.0000000	9409190	1057692	1234389	SWAN QUARTER	Passenger (Inspected)	Passenger Ship	Ferry	General (More Than 12, Gross Tonnage >= 100)	UNITED STATES	Involved in a Marine Casualty	PAMLICO SOUND	Vessel Maneuverability	Partial Reduction		Undamaged	35.033333333333300	-76.433333333333300
4218872	580754	2012-01-03 12:00:00.0000000	0			USNS RED CLOUD	UNSPECIFIED	UNSPECIFIED	UNSPECIFIED	UNSPECIFIED	UNSPECIFIED	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPUR	Material Failure (Vessels)			Damaged	32.739150000000000	-79.845350000000000
4218872	580754	2012-01-03 11:30:00.0000000	0			USNS RED CLOUD	UNSPECIFIED	UNSPECIFIED	UNSPECIFIED	UNSPECIFIED	UNSPECIFIED	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPUR	Material Failure (Vessels)			Damaged	32.739150000000000	-79.845350000000000
4379457	603599	2012-07-14 16:21:01.0000000	8958510	165565	600517	STEPHANIE DANN	Towing Vessel	Towing Vessel	Pushing Ahead (Towboat)	General	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPUR	Vessel Maneuverability	Partial Reduction		Undamaged	32.197483333333300	-80.282200000000000
4379457	603599	2012-07-14 16:20:00.0000000	8958510	165565	600517	STEPHANIE DANN	Towing Vessel	Towing Vessel	Pushing Ahead (Towboat)	General	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPUR	Material Failure (Vessels)			Undamaged	32.197483333333300	-80.282200000000000
4169530	573177	2011-10-15 19:12:00.0000000	9408314	306170	928441	CARTERET	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro Ferry (More Than 6, Gross Tonnage < 100)	UNITED STATES	Involved in a Marine Casualty	PAMLICO SOUND	Material Failure (Vessels)			Undamaged	35.114930000000000	-75.983900000000000
4341523	597741	2012-06-11 17:40:00.0000000	9408521	393663	996146	ROANOKE	Passenger (Inspected)	Passenger Ship	Ferry	Ro-Ro (More Than 12, Gross Tonnage >= 100)	UNITED STATES	Involved in a Marine Casualty	HATTERAS CHANNEL	Vessel Maneuverability	Partial Reduction		Undamaged	35.189483333333300	-75.758950000000000
4169646	572594	2011-10-11 12:05:00.0000000	8868283	55320	661060	CHEMICAL PIONEER	Tank Ship	Tank Ship	Chemical Tank Ship	Oil & Chemical Tank Ship	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPUR	Vessel Maneuverability	Total Loss		Undamaged	35.045460000000000	-76.006090000000000
4169646	572594	2011-10-11 12:00:00.0000000	8868283	55320	661060	CHEMICAL PIONEER	Tank Ship	Tank Ship	Chemical Tank Ship	Oil & Chemical Tank Ship	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPUR	Material Failure (Vessels)			Undamaged	35.045460000000000	-76.006090000000000
4169646	572594	2011-10-11 12:01:00.0000000	8868283	55320	661060	CHEMICAL PIONEER	Tank Ship	Tank Ship	Chemical Tank Ship	Oil & Chemical Tank Ship	UNITED STATES	Involved in a Marine Casualty	ATLANTIC DEEP WATER SPUR	Flooding	Initial - damage control measures in place		Undamaged	35.045460000000000	-76.006090000000000
4170866	573357	2011-10-16 09:45:00.0000000	8888550	79930	287408	CAPT. GEORGE	Towing Vessel	Towing Vessel	General	General	UNITED STATES	Involved in a Marine Casualty	SHALLOTTE INLET	Allision	Quartering	Partial Control	Undamaged	33.906850000000000	-78.380830000000000
